Meldedatum,Nordrhein-Westfalen,Saarland,Bayern,Niedersachsen,Berlin,Brandenburg,Baden-Württemberg,Hessen,Rheinland-Pfalz,Schleswig-Holstein,Hamburg,Bremen,Sachsen,Thüringen,Mecklenburg-Vorpommern,Sachsen-Anhalt,Deutschland
2020-07-02 00:00:00+00:00,203.0,1.0,69.0,33.0,57.0,8.0,32.0,30.0,7.0,5.0,4.0,4.0,4.0,10.0,1.0,4.0,472
2020-07-03 00:00:00+00:00,170.0,0.0,83.0,32.0,41.0,10.0,41.0,31.0,8.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,427
2020-07-04 00:00:00+00:00,121.0,1.0,69.0,6.0,31.0,6.0,24.0,17.0,8.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,293
2020-07-05 00:00:00+00:00,59.0,0.0,28.0,17.0,2.0,0.0,5.0,10.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,10.0,143
2020-07-06 00:00:00+00:00,87.0,0.0,84.0,27.0,33.0,5.0,37.0,27.0,8.0,0.0,3.0,0.0,4.0,5.0,0.0,3.0,323
2020-07-07 00:00:00+00:00,149.0,2.0,92.0,15.0,37.0,2.0,36.0,29.0,7.0,4.0,4.0,2.0,3.0,7.0,0.0,3.0,392
2020-07-08 00:00:00+00:00,181.0,1.0,71.0,19.0,47.0,0.0,45.0,52.0,12.0,7.0,3.0,3.0,3.0,3.0,0.0,3.0,450
2020-07-09 00:00:00+00:00,154.0,3.0,88.0,14.0,33.0,5.0,52.0,39.0,18.0,3.0,2.0,4.0,3.0,2.0,0.0,4.0,424
2020-07-10 00:00:00+00:00,171.0,4.0,90.0,11.0,34.0,3.0,38.0,42.0,17.0,1.0,2.0,1.0,2.0,1.0,0.0,8.0,425
2020-07-11 00:00:00+00:00,121.0,2.0,61.0,3.0,4.0,4.0,24.0,28.0,22.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,276
2020-07-12 00:00:00+00:00,62.0,1.0,18.0,2.0,1.0,1.0,16.0,3.0,15.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,131
2020-07-13 00:00:00+00:00,92.0,2.0,61.0,21.0,27.0,2.0,47.0,31.0,29.0,10.0,1.0,1.0,2.0,3.0,0.0,0.0,329
2020-07-14 00:00:00+00:00,157.0,2.0,86.0,30.0,25.0,6.0,67.0,40.0,23.0,8.0,2.0,0.0,5.0,7.0,0.0,10.0,468
2020-07-15 00:00:00+00:00,221.0,2.0,107.0,30.0,24.0,5.0,48.0,48.0,22.0,8.0,1.0,6.0,3.0,9.0,1.0,6.0,541
2020-07-16 00:00:00+00:00,257.0,4.0,98.0,26.0,16.0,2.0,60.0,40.0,29.0,2.0,6.0,4.0,3.0,5.0,0.0,3.0,555
2020-07-17 00:00:00+00:00,198.0,4.0,80.0,40.0,20.0,5.0,83.0,39.0,12.0,14.0,4.0,8.0,4.0,3.0,2.0,9.0,525
2020-07-18 00:00:00+00:00,156.0,2.0,50.0,77.0,19.0,7.0,60.0,34.0,14.0,4.0,1.0,9.0,0.0,1.0,1.0,8.0,443
2020-07-19 00:00:00+00:00,58.0,0.0,43.0,12.0,0.0,0.0,28.0,9.0,13.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,179
2020-07-20 00:00:00+00:00,158.0,1.0,78.0,20.0,30.0,28.0,62.0,26.0,21.0,9.0,5.0,1.0,11.0,2.0,0.0,2.0,454
2020-07-21 00:00:00+00:00,186.0,5.0,85.0,65.0,33.0,14.0,54.0,27.0,16.0,6.0,9.0,4.0,5.0,1.0,2.0,11.0,523
2020-07-22 00:00:00+00:00,265.0,5.0,79.0,56.0,27.0,11.0,104.0,71.0,25.0,17.0,24.0,2.0,2.0,1.0,4.0,6.0,699
2020-07-23 00:00:00+00:00,297.0,2.0,99.0,29.0,47.0,5.0,88.0,57.0,10.0,8.0,12.0,6.0,7.0,12.0,11.0,4.0,694
2020-07-24 00:00:00+00:00,310.0,9.0,134.0,23.0,61.0,2.0,110.0,71.0,16.0,12.0,23.0,9.0,4.0,2.0,18.0,6.0,810
2020-07-25 00:00:00+00:00,196.0,2.0,154.0,33.0,18.0,1.0,51.0,34.0,16.0,7.0,15.0,5.0,1.0,6.0,0.0,3.0,542
2020-07-26 00:00:00+00:00,59.0,0.0,85.0,21.0,3.0,2.0,18.0,5.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,4.0,211
2020-07-27 00:00:00+00:00,168.0,2.0,75.0,27.0,41.0,4.0,79.0,59.0,17.0,23.0,6.0,5.0,9.0,4.0,5.0,3.0,527
2020-07-28 00:00:00+00:00,286.0,7.0,102.0,63.0,64.0,9.0,69.0,64.0,25.0,26.0,15.0,6.0,3.0,6.0,3.0,8.0,756
2020-07-29 00:00:00+00:00,364.0,6.0,120.0,51.0,67.0,1.0,102.0,84.0,21.0,31.0,30.0,5.0,7.0,3.0,10.0,9.0,911
2020-07-30 00:00:00+00:00,352.0,8.0,100.0,61.0,49.0,10.0,98.0,81.0,25.0,26.0,21.0,11.0,3.0,6.0,4.0,7.0,862
2020-07-31 00:00:00+00:00,355.0,3.0,145.0,60.0,76.0,4.0,103.0,84.0,12.0,24.0,19.0,7.0,5.0,6.0,3.0,8.0,914
2020-08-01 00:00:00+00:00,223.0,5.0,72.0,62.0,34.0,2.0,44.0,50.0,15.0,16.0,17.0,1.0,3.0,3.0,11.0,3.0,561
2020-08-02 00:00:00+00:00,155.0,2.0,70.0,15.0,0.0,3.0,11.0,21.0,6.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,305
2020-08-03 00:00:00+00:00,294.0,0.0,125.0,65.0,47.0,5.0,55.0,69.0,44.0,17.0,43.0,4.0,13.0,10.0,4.0,2.0,797
2020-08-04 00:00:00+00:00,377.0,5.0,170.0,61.0,57.0,13.0,65.0,74.0,29.0,23.0,36.0,4.0,14.0,5.0,9.0,7.0,949
2020-08-05 00:00:00+00:00,451.0,12.0,117.0,77.0,67.0,8.0,90.0,116.0,55.0,17.0,58.0,2.0,14.0,10.0,14.0,3.0,1111
2020-08-06 00:00:00+00:00,432.0,8.0,133.0,83.0,83.0,17.0,79.0,121.0,31.0,37.0,60.0,6.0,42.0,14.0,15.0,8.0,1169
2020-08-07 00:00:00+00:00,359.0,7.0,80.0,92.0,103.0,19.0,82.0,123.0,59.0,10.0,34.0,2.0,9.0,10.0,10.0,7.0,1006
2020-08-08 00:00:00+00:00,335.0,5.0,47.0,40.0,19.0,5.0,58.0,76.0,54.0,9.0,34.0,3.0,13.0,2.0,4.0,6.0,710
2020-08-09 00:00:00+00:00,181.0,1.0,33.0,16.0,6.0,1.0,24.0,18.0,13.0,8.0,14.0,1.0,2.0,1.0,0.0,2.0,321
2020-08-10 00:00:00+00:00,353.0,14.0,183.0,93.0,94.0,7.0,81.0,101.0,56.0,35.0,34.0,8.0,17.0,13.0,6.0,9.0,1104
2020-08-11 00:00:00+00:00,432.0,9.0,179.0,63.0,103.0,8.0,120.0,98.0,44.0,52.0,29.0,7.0,18.0,14.0,5.0,12.0,1193
2020-08-12 00:00:00+00:00,557.0,8.0,202.0,108.0,144.0,20.0,153.0,156.0,54.0,38.0,48.0,3.0,19.0,19.0,3.0,10.0,1542
2020-08-13 00:00:00+00:00,538.0,15.0,240.0,92.0,89.0,10.0,148.0,185.0,79.0,22.0,26.0,6.0,17.0,11.0,5.0,8.0,1491
2020-08-14 00:00:00+00:00,497.0,18.0,216.0,78.0,75.0,8.0,154.0,149.0,60.0,33.0,34.0,7.0,14.0,11.0,11.0,11.0,1376
2020-08-15 00:00:00+00:00,328.0,7.0,88.0,58.0,33.0,5.0,94.0,61.0,35.0,19.0,10.0,6.0,2.0,1.0,1.0,8.0,756
2020-08-16 00:00:00+00:00,172.0,3.0,163.0,17.0,3.0,5.0,31.0,48.0,32.0,2.0,8.0,4.0,2.0,2.0,1.0,1.0,494
2020-08-17 00:00:00+00:00,382.0,7.0,369.0,104.0,99.0,17.0,220.0,187.0,99.0,15.0,17.0,6.0,12.0,5.0,5.0,4.0,1548
2020-08-18 00:00:00+00:00,368.0,9.0,311.0,157.0,75.0,18.0,275.0,140.0,71.0,18.0,32.0,14.0,18.0,13.0,2.0,12.0,1533
2020-08-19 00:00:00+00:00,383.0,19.0,399.0,149.0,72.0,19.0,293.0,208.0,102.0,22.0,35.0,12.0,19.0,6.0,3.0,13.0,1754
2020-08-20 00:00:00+00:00,361.0,18.0,392.0,86.0,110.0,18.0,257.0,215.0,58.0,24.0,29.0,7.0,15.0,13.0,4.0,13.0,1620
2020-08-21 00:00:00+00:00,445.0,14.0,312.0,104.0,77.0,14.0,307.0,209.0,77.0,14.0,34.0,8.0,16.0,9.0,5.0,10.0,1655
2020-08-22 00:00:00+00:00,195.0,4.0,197.0,47.0,32.0,12.0,184.0,132.0,51.0,14.0,16.0,7.0,11.0,7.0,3.0,7.0,919
2020-08-23 00:00:00+00:00,156.0,2.0,123.0,16.0,1.0,4.0,141.0,53.0,22.0,6.0,22.0,5.0,6.0,4.0,2.0,3.0,566
2020-08-24 00:00:00+00:00,278.0,4.0,353.0,125.0,95.0,13.0,231.0,173.0,59.0,22.0,26.0,8.0,20.0,10.0,2.0,8.0,1427
2020-08-25 00:00:00+00:00,282.0,9.0,337.0,116.0,69.0,18.0,305.0,176.0,52.0,28.0,32.0,11.0,26.0,9.0,2.0,14.0,1486
2020-08-26 00:00:00+00:00,310.0,10.0,492.0,101.0,99.0,18.0,294.0,111.0,61.0,22.0,30.0,19.0,33.0,8.0,2.0,8.0,1618
2020-08-27 00:00:00+00:00,310.0,14.0,412.0,114.0,75.0,13.0,330.0,122.0,54.0,18.0,18.0,14.0,27.0,14.0,2.0,5.0,1542
2020-08-28 00:00:00+00:00,258.0,18.0,288.0,83.0,104.0,4.0,288.0,118.0,96.0,17.0,38.0,21.0,22.0,22.0,3.0,11.0,1391
2020-08-29 00:00:00+00:00,162.0,17.0,175.0,66.0,35.0,1.0,177.0,54.0,64.0,5.0,40.0,12.0,9.0,9.0,1.0,6.0,833
2020-08-30 00:00:00+00:00,136.0,0.0,113.0,30.0,5.0,1.0,148.0,41.0,25.0,9.0,19.0,1.0,3.0,0.0,1.0,5.0,537
2020-08-31 00:00:00+00:00,251.0,3.0,272.0,66.0,125.0,5.0,177.0,129.0,40.0,15.0,27.0,8.0,59.0,5.0,0.0,3.0,1185
2020-09-01 00:00:00+00:00,250.0,2.0,333.0,98.0,67.0,8.0,288.0,105.0,48.0,16.0,30.0,14.0,37.0,10.0,2.0,11.0,1319
2020-09-02 00:00:00+00:00,281.0,12.0,344.0,102.0,88.0,10.0,302.0,83.0,35.0,26.0,55.0,23.0,30.0,11.0,5.0,5.0,1412
2020-09-03 00:00:00+00:00,304.0,6.0,398.0,97.0,77.0,11.0,283.0,145.0,57.0,21.0,50.0,11.0,32.0,12.0,4.0,9.0,1517
2020-09-04 00:00:00+00:00,290.0,15.0,385.0,92.0,120.0,22.0,289.0,108.0,53.0,9.0,40.0,9.0,28.0,19.0,6.0,9.0,1494
2020-09-05 00:00:00+00:00,212.0,6.0,309.0,66.0,47.0,4.0,265.0,73.0,47.0,8.0,35.0,11.0,12.0,4.0,4.0,3.0,1106
2020-09-06 00:00:00+00:00,109.0,0.0,203.0,28.0,3.0,0.0,100.0,56.0,28.0,4.0,32.0,3.0,3.0,7.0,1.0,4.0,581
2020-09-07 00:00:00+00:00,224.0,1.0,432.0,112.0,131.0,13.0,223.0,126.0,70.0,19.0,22.0,3.0,27.0,3.0,6.0,1.0,1413
2020-09-08 00:00:00+00:00,213.0,7.0,459.0,75.0,58.0,15.0,238.0,91.0,52.0,21.0,57.0,12.0,44.0,10.0,5.0,19.0,1376
2020-09-09 00:00:00+00:00,345.0,11.0,533.0,110.0,115.0,8.0,281.0,113.0,59.0,23.0,70.0,9.0,43.0,19.0,3.0,5.0,1747
2020-09-10 00:00:00+00:00,320.0,7.0,396.0,104.0,141.0,26.0,280.0,102.0,56.0,16.0,51.0,15.0,46.0,19.0,3.0,10.0,1592
2020-09-11 00:00:00+00:00,389.0,10.0,361.0,121.0,88.0,8.0,266.0,129.0,80.0,11.0,55.0,8.0,68.0,24.0,10.0,21.0,1649
2020-09-12 00:00:00+00:00,323.0,6.0,255.0,84.0,43.0,9.0,222.0,93.0,54.0,9.0,30.0,12.0,41.0,23.0,6.0,13.0,1223
2020-09-13 00:00:00+00:00,189.0,1.0,217.0,79.0,6.0,3.0,116.0,63.0,9.0,9.0,35.0,5.0,14.0,13.0,1.0,2.0,762
2020-09-14 00:00:00+00:00,373.0,4.0,396.0,116.0,97.0,11.0,190.0,102.0,50.0,24.0,47.0,2.0,47.0,17.0,2.0,8.0,1486
2020-09-15 00:00:00+00:00,397.0,7.0,547.0,195.0,117.0,16.0,373.0,97.0,50.0,35.0,45.0,18.0,58.0,26.0,13.0,9.0,2003
2020-09-16 00:00:00+00:00,469.0,22.0,517.0,180.0,174.0,17.0,359.0,176.0,81.0,30.0,56.0,15.0,56.0,25.0,0.0,17.0,2194
2020-09-17 00:00:00+00:00,603.0,14.0,535.0,172.0,175.0,11.0,373.0,146.0,61.0,36.0,81.0,4.0,76.0,26.0,16.0,28.0,2357
2020-09-18 00:00:00+00:00,535.0,8.0,458.0,205.0,192.0,24.0,303.0,119.0,73.0,32.0,75.0,13.0,66.0,31.0,10.0,24.0,2168
2020-09-19 00:00:00+00:00,399.0,7.0,309.0,100.0,57.0,7.0,204.0,74.0,45.0,29.0,65.0,25.0,48.0,7.0,8.0,8.0,1392
2020-09-20 00:00:00+00:00,180.0,1.0,166.0,68.0,27.0,2.0,114.0,34.0,9.0,17.0,31.0,5.0,24.0,6.0,0.0,6.0,690
2020-09-21 00:00:00+00:00,423.0,9.0,389.0,92.0,191.0,17.0,188.0,119.0,62.0,27.0,45.0,5.0,48.0,27.0,7.0,7.0,1656
2020-09-22 00:00:00+00:00,456.0,15.0,342.0,143.0,169.0,22.0,238.0,126.0,48.0,30.0,78.0,24.0,66.0,16.0,13.0,29.0,1815
2020-09-23 00:00:00+00:00,537.0,8.0,427.0,193.0,184.0,26.0,334.0,169.0,67.0,48.0,75.0,11.0,80.0,21.0,7.0,25.0,2212
2020-09-24 00:00:00+00:00,610.0,6.0,400.0,191.0,228.0,34.0,303.0,210.0,95.0,57.0,90.0,22.0,105.0,21.0,6.0,15.0,2393
2020-09-25 00:00:00+00:00,633.0,15.0,362.0,166.0,206.0,26.0,322.0,216.0,84.0,58.0,96.0,38.0,50.0,18.0,8.0,36.0,2334
2020-09-26 00:00:00+00:00,563.0,8.0,239.0,170.0,83.0,4.0,278.0,133.0,64.0,23.0,75.0,45.0,45.0,7.0,8.0,41.0,1786
2020-09-27 00:00:00+00:00,327.0,2.0,127.0,56.0,27.0,3.0,141.0,57.0,39.0,7.0,50.0,6.0,22.0,3.0,3.0,3.0,873
2020-09-28 00:00:00+00:00,441.0,4.0,423.0,125.0,203.0,26.0,208.0,142.0,68.0,44.0,58.0,14.0,51.0,8.0,5.0,11.0,1831
2020-09-29 00:00:00+00:00,599.0,23.0,344.0,141.0,216.0,40.0,252.0,148.0,64.0,46.0,92.0,49.0,68.0,15.0,36.0,32.0,2165
2020-09-30 00:00:00+00:00,761.0,31.0,395.0,209.0,274.0,39.0,331.0,246.0,107.0,44.0,102.0,36.0,77.0,30.0,12.0,40.0,2734
2020-10-01 00:00:00+00:00,849.0,28.0,352.0,268.0,311.0,44.0,385.0,252.0,121.0,37.0,77.0,45.0,78.0,29.0,29.0,21.0,2926
2020-10-02 00:00:00+00:00,742.0,26.0,347.0,248.0,340.0,48.0,425.0,238.0,106.0,39.0,153.0,40.0,92.0,30.0,15.0,33.0,2922
2020-10-03 00:00:00+00:00,657.0,27.0,308.0,213.0,96.0,29.0,276.0,208.0,83.0,19.0,82.0,52.0,75.0,35.0,26.0,10.0,2196
2020-10-04 00:00:00+00:00,336.0,6.0,151.0,120.0,110.0,10.0,159.0,76.0,42.0,23.0,75.0,11.0,11.0,7.0,6.0,11.0,1154
2020-10-05 00:00:00+00:00,706.0,14.0,359.0,122.0,312.0,35.0,293.0,181.0,106.0,35.0,99.0,14.0,97.0,10.0,9.0,18.0,2410
2020-10-06 00:00:00+00:00,841.0,41.0,498.0,310.0,320.0,61.0,613.0,332.0,107.0,54.0,95.0,72.0,170.0,18.0,16.0,41.0,3589
2020-10-07 00:00:00+00:00,1190.0,33.0,664.0,387.0,493.0,61.0,602.0,363.0,173.0,54.0,106.0,101.0,183.0,44.0,23.0,17.0,4494
2020-10-08 00:00:00+00:00,1278.0,37.0,686.0,361.0,453.0,77.0,592.0,357.0,207.0,63.0,128.0,74.0,250.0,49.0,28.0,27.0,4667
2020-10-09 00:00:00+00:00,1414.0,64.0,740.0,339.0,506.0,113.0,722.0,464.0,152.0,57.0,118.0,63.0,176.0,60.0,25.0,46.0,5059
2020-10-10 00:00:00+00:00,1059.0,69.0,418.0,270.0,171.0,42.0,639.0,328.0,162.0,26.0,59.0,127.0,166.0,53.0,37.0,6.0,3632
2020-10-11 00:00:00+00:00,746.0,43.0,321.0,204.0,146.0,24.0,303.0,131.0,104.0,22.0,82.0,6.0,87.0,7.0,10.0,37.0,2273
2020-10-12 00:00:00+00:00,924.0,29.0,681.0,305.0,590.0,108.0,553.0,359.0,143.0,66.0,143.0,35.0,167.0,57.0,8.0,22.0,4190
2020-10-13 00:00:00+00:00,1325.0,116.0,691.0,450.0,505.0,115.0,833.0,410.0,230.0,66.0,96.0,52.0,322.0,60.0,63.0,33.0,5367
2020-10-14 00:00:00+00:00,1952.0,111.0,1154.0,521.0,587.0,129.0,939.0,725.0,212.0,71.0,194.0,102.0,359.0,78.0,61.0,54.0,7249
2020-10-15 00:00:00+00:00,2063.0,164.0,1282.0,555.0,681.0,124.0,1078.0,690.0,344.0,80.0,159.0,101.0,398.0,74.0,51.0,62.0,7906
2020-10-16 00:00:00+00:00,2027.0,139.0,1269.0,526.0,626.0,156.0,1072.0,888.0,316.0,94.0,169.0,99.0,334.0,124.0,49.0,88.0,7976
2020-10-17 00:00:00+00:00,1618.0,88.0,984.0,418.0,165.0,73.0,793.0,455.0,304.0,51.0,155.0,91.0,334.0,69.0,35.0,56.0,5689
2020-10-18 00:00:00+00:00,1175.0,26.0,574.0,266.0,192.0,42.0,539.0,315.0,132.0,34.0,95.0,23.0,179.0,32.0,13.0,43.0,3680
2020-10-19 00:00:00+00:00,1528.0,48.0,1079.0,360.0,779.0,123.0,768.0,692.0,256.0,158.0,174.0,48.0,307.0,64.0,16.0,86.0,6486
2020-10-20 00:00:00+00:00,2212.0,153.0,1463.0,584.0,897.0,208.0,1366.0,876.0,367.0,125.0,228.0,90.0,597.0,117.0,88.0,76.0,9447
2020-10-21 00:00:00+00:00,3041.0,200.0,2238.0,854.0,809.0,198.0,1715.0,1211.0,531.0,162.0,320.0,138.0,584.0,163.0,81.0,166.0,12411
2020-10-22 00:00:00+00:00,3895.0,222.0,2236.0,959.0,900.0,259.0,1989.0,1151.0,553.0,225.0,377.0,157.0,661.0,164.0,101.0,82.0,13931
2020-10-23 00:00:00+00:00,3836.0,218.0,2120.0,770.0,923.0,235.0,1950.0,1583.0,551.0,192.0,416.0,126.0,602.0,198.0,86.0,232.0,14038
2020-10-24 00:00:00+00:00,3526.0,119.0,1664.0,855.0,285.0,153.0,1318.0,1200.0,461.0,151.0,246.0,182.0,593.0,205.0,65.0,77.0,11100
2020-10-25 00:00:00+00:00,2514.0,115.0,1413.0,401.0,327.0,78.0,921.0,544.0,309.0,78.0,211.0,62.0,257.0,71.0,25.0,127.0,7453
2020-10-26 00:00:00+00:00,2757.0,166.0,2283.0,662.0,1018.0,180.0,1810.0,1288.0,459.0,156.0,318.0,99.0,563.0,98.0,47.0,120.0,12024
2020-10-27 00:00:00+00:00,3693.0,273.0,2718.0,1088.0,1120.0,343.0,2122.0,1473.0,724.0,284.0,512.0,193.0,812.0,257.0,152.0,184.0,15948
2020-10-28 00:00:00+00:00,4898.0,222.0,3114.0,1329.0,1291.0,326.0,2649.0,1869.0,712.0,269.0,405.0,202.0,1322.0,226.0,130.0,282.0,19246
2020-10-29 00:00:00+00:00,5820.0,301.0,2973.0,1541.0,1046.0,437.0,2430.0,1702.0,809.0,251.0,495.0,246.0,1238.0,228.0,126.0,205.0,19848
2020-10-30 00:00:00+00:00,5213.0,264.0,3134.0,1462.0,1073.0,337.0,2705.0,1689.0,930.0,302.0,466.0,200.0,897.0,332.0,167.0,236.0,19407
2020-10-31 00:00:00+00:00,3891.0,256.0,2614.0,1006.0,350.0,257.0,1621.0,1435.0,465.0,241.0,272.0,199.0,975.0,169.0,92.0,158.0,14001
2020-11-01 00:00:00+00:00,3223.0,174.0,2067.0,717.0,359.0,117.0,1255.0,923.0,500.0,149.0,224.0,220.0,390.0,62.0,41.0,106.0,10527
2020-11-02 00:00:00+00:00,3850.0,177.0,2831.0,1023.0,1413.0,234.0,1905.0,1214.0,566.0,174.0,395.0,133.0,958.0,205.0,49.0,123.0,15250
2020-11-03 00:00:00+00:00,4677.0,259.0,3427.0,1302.0,1331.0,359.0,2790.0,1559.0,789.0,217.0,577.0,208.0,1188.0,283.0,184.0,190.0,19340
2020-11-04 00:00:00+00:00,5172.0,231.0,3714.0,1577.0,1233.0,428.0,2702.0,1856.0,868.0,247.0,522.0,255.0,1632.0,334.0,159.0,273.0,21203
2020-11-05 00:00:00+00:00,5869.0,331.0,3953.0,1434.0,1301.0,485.0,2978.0,1747.0,871.0,257.0,501.0,266.0,1536.0,304.0,130.0,314.0,22277
2020-11-06 00:00:00+00:00,5153.0,210.0,4485.0,1479.0,1168.0,366.0,2818.0,1856.0,1144.0,231.0,463.0,279.0,1234.0,303.0,144.0,247.0,21580
2020-11-07 00:00:00+00:00,3771.0,255.0,3101.0,1290.0,408.0,247.0,2382.0,1746.0,586.0,248.0,416.0,183.0,781.0,234.0,117.0,163.0,15928
2020-11-08 00:00:00+00:00,2940.0,164.0,2183.0,662.0,289.0,128.0,1159.0,847.0,546.0,154.0,265.0,71.0,492.0,98.0,38.0,104.0,10140
2020-11-09 00:00:00+00:00,4108.0,196.0,3034.0,906.0,1462.0,278.0,1663.0,1697.0,629.0,246.0,409.0,104.0,851.0,208.0,42.0,147.0,15980
2020-11-10 00:00:00+00:00,4318.0,282.0,3865.0,1367.0,1305.0,390.0,2428.0,1867.0,885.0,211.0,566.0,115.0,1315.0,299.0,124.0,272.0,19609
2020-11-11 00:00:00+00:00,5155.0,312.0,4615.0,1635.0,1678.0,408.0,3035.0,1873.0,1125.0,284.0,445.0,223.0,1176.0,356.0,119.0,269.0,22708
2020-11-12 00:00:00+00:00,5734.0,282.0,4590.0,1681.0,1558.0,402.0,3026.0,1817.0,1178.0,226.0,468.0,260.0,1433.0,404.0,166.0,277.0,23502
2020-11-13 00:00:00+00:00,5134.0,204.0,4072.0,1422.0,1394.0,449.0,2715.0,1867.0,1119.0,288.0,446.0,152.0,1406.0,383.0,117.0,195.0,21363
2020-11-14 00:00:00+00:00,4203.0,193.0,3156.0,1093.0,456.0,302.0,1990.0,1432.0,663.0,189.0,242.0,188.0,1150.0,248.0,87.0,203.0,15795
2020-11-15 00:00:00+00:00,2353.0,109.0,1526.0,429.0,583.0,102.0,1138.0,838.0,487.0,100.0,197.0,82.0,615.0,121.0,32.0,138.0,8850
2020-11-16 00:00:00+00:00,3937.0,105.0,2432.0,841.0,1615.0,361.0,1551.0,1201.0,692.0,127.0,350.0,45.0,1010.0,239.0,25.0,166.0,14697
2020-11-17 00:00:00+00:00,4335.0,216.0,3597.0,1327.0,1676.0,502.0,2657.0,1976.0,746.0,246.0,390.0,133.0,1618.0,433.0,169.0,330.0,20351
